Model,Explainer,Patient_Position,Original_Row_Index,Original_Probability,Mean_Perturbed_Probability,Mean_Absolute_Probability_Change,Class_Flip_Rate,Mean_Stability_Spearman,Std_Stability_Spearman,Mean_Stability_TopK,Std_Stability_TopK,Mean_Stability_Score,Std_Stability_Score,Minimum_Stability_Score,Maximum_Stability_Score
Logistic Regression,LIME,84,82,0.2616283460317787,0.26483612833544995,0.02307843751429033,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,85,563,0.26803936252713345,0.26924035817570013,0.023099283354455658,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,86,722,0.5576108736030642,0.5471817464962959,0.023718982789329733,0.05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,87,199,0.5383953769915658,0.5445907414487474,0.032892536926014224,0.15,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,88,112,0.12261057469045013,0.12058094324180799,0.009718525079808138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,89,162,0.407853225206163,0.4117772173261261,0.022540122428130468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,90,24,0.8196674244042783,0.8220867261684391,0.013169138973838085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,91,215,0.9270372803764718,0.9279713778012046,0.006563341609155382,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,92,42,0.2427484209738942,0.2390506540535407,0.01928792975032242,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,93,366,0.38666501969639056,0.38194598398049995,0.01776491061291478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,94,402,0.6022179547526154,0.5892674992979354,0.02759733079632745,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,95,88,0.8447267795209408,0.8543568045983794,0.018095112223527315,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,96,486,0.6095822243374003,0.6132432486194456,0.03129379327218008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,97,436,0.8210274845385354,0.8203720070707565,0.014951307864937684,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,98,399,0.864049539076547,0.8596405434253148,0.013711291756637194,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,99,488,0.16524987063624488,0.16600901573130392,0.012231575251885443,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,100,615,0.16487178774012723,0.1600274515744754,0.01525436418017862,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,101,481,0.3435351274944871,0.3495298203644318,0.025604921839857096,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,102,139,0.33310960944233253,0.3310636721506981,0.018156560548077277,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,103,570,0.16245345955949733,0.1568144864456063,0.012390958099799405,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,104,300,0.8322667071131215,0.8223554908313135,0.015039235375604133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,105,736,0.2399270466593251,0.2371546847657348,0.02839521970779697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,106,445,0.9924687798220593,0.991671258389121,0.0010280385883149668,0.0,0.9892857142857142,0.014035507288751865,1.0,0.0,0.9973214285714288,0.0035088768221879624,0.9880952380952381,1.0
Logistic Regression,LIME,107,447,0.21052100490916165,0.2166016364675011,0.01604558688903255,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,108,489,0.9317778372428299,0.9315411703793993,0.00557393858282359,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,109,330,0.6190237144434361,0.6145680794353727,0.025647451219381633,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,110,144,0.6109558375102266,0.6104179544958712,0.02250263994586805,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,111,185,0.9565939347235923,0.9557990673583744,0.0038465716303202834,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,112,584,0.5628166943567082,0.5511406164216712,0.02515401087343455,0.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,113,164,0.4304065278318333,0.4192700698106675,0.02940362337948558,0.05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,114,309,0.497435468366625,0.5091991457204591,0.023645737890501912,0.65,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,115,127,0.32260958295953357,0.32343027707918176,0.019789974982667526,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,116,763,0.5423452079942341,0.5301918809855732,0.020744115363604293,0.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,117,310,0.16804620679684207,0.1634754830571246,0.013768844655262064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,118,740,0.8518595457650266,0.851338331026662,0.013654645143123405,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,119,347,0.262202794045547,0.26645270796025755,0.023738340910196092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,120,247,0.8415724387911488,0.8430087752766703,0.01173455117455205,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Logistic Regression,LIME,121,6,0.13608760728386204,0.13794530596523324,0.010194563519031861,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,122,674,0.5610475545990353,0.5738177445720869,0.019666054412571042,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,123,258,0.7628444265802687,0.7612208334519324,0.018825560142253117,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,124,198,0.48780835470517037,0.49499329009660353,0.01903103418893181,0.35,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,125,238,0.846978381994792,0.8413038566796281,0.012795371564914827,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,126,417,0.7571005421344408,0.7529992119773927,0.019952032480864974,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,127,699,0.708754317292632,0.7020073432119288,0.015883839019491176,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,128,205,0.23354639757257564,0.2266802399814695,0.013479995994456224,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,129,543,0.21400857778790322,0.21006159702648386,0.017681331205498124,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,130,554,0.21106424704645932,0.21742646222114756,0.019891974294266493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,131,244,0.6418157283994738,0.6417263473810836,0.029061563407143425,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,132,94,0.39120076800625947,0.38952850818156953,0.01474229606408752,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,133,424,0.8767024371750137,0.8764767940127657,0.012960090920088119,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,134,212,0.9008898207852389,0.8988170870208515,0.009120848534528459,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,135,697,0.1546423610770661,0.15208718449131958,0.013331962212331756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,136,679,0.14910673465638613,0.14972754570564734,0.014379274274424977,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,137,589,0.06462071591314304,0.06586822043164245,0.004223434047713613,0.0,0.9988095238095237,0.005189165408976974,1.0,0.0,0.9997023809523811,0.0012972913522442437,0.9940476190476191,1.0
Logistic Regression,LIME,138,421,0.13354958038972645,0.13619726578286,0.012756324474569087,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,139,734,0.23816247585071526,0.24388990460670526,0.020634281826106493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,140,268,0.10284873873046978,0.10350764899859499,0.011976489836419352,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,141,635,0.5402067696305675,0.5514502236561196,0.023306881084947488,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,142,87,0.3176774403046655,0.3247235317014595,0.017483740886454446,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,143,75,0.006229938232738715,0.006410764754682945,0.0004092336200336756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,144,537,0.08189512081893352,0.08271300739376197,0.0064358853105384,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,145,38,0.3000298993257171,0.316747176391157,0.02574738784704008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,146,298,0.6462466928055417,0.6484654368981838,0.015709056214422694,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,147,115,0.7170375831907274,0.7177111399009738,0.01838565562993159,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,148,86,0.6679303452467528,0.6758812897681881,0.022935646393237325,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,149,32,0.0999944110228143,0.09685342240734605,0.00765773470275545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,150,637,0.2025273049420733,0.20047835384437568,0.019088066847276985,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,151,593,0.28469298621999006,0.2810672869846141,0.02154154261183205,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,152,425,0.8565860802051976,0.8610774020551062,0.014776340077105515,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Logistic Regression,LIME,153,273,0.10036945782466689,0.1044639001107434,0.007175277869277052,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,SHAP,0,44,0.7706221365228292,0.7568566139262172,0.0348053635772061,0.0,0.9547619047619047,0.04447986117206998,1.0,0.0,0.9886904761904762,0.011119965293017491,0.9583333333333334,1.0
Random Forest,SHAP,1,672,0.23526646180118121,0.22794051884519684,0.010686904280938887,0.0,0.982142857142857,0.021128856368212868,0.8333333333333333,0.16666666666666669,0.912202380952381,0.08727650027355591,0.8154761904761905,1.0
Random Forest,SHAP,2,700,0.16311688045389472,0.22803822938613774,0.06591195042779704,0.0,0.8988095238095237,0.10671209704306628,0.9833333333333332,0.0726483157256779,0.9663690476190476,0.05994715525279322,0.7142857142857143,1.0
Random Forest,SHAP,3,630,0.3775807366413641,0.3532628288834912,0.11838055235315088,0.25,0.8988095238095237,0.0848083740998512,0.95,0.11902380714238082,0.949702380952381,0.07418956976492559,0.75,0.9940476190476191
Random Forest,SHAP,4,81,0.051401343364493986,0.05420722767002996,0.003353815493394286,0.0,0.995238095238095,0.016148404721726798,1.0,0.0,0.9988095238095239,0.0040371011804316926,0.9821428571428572,1.0
Random Forest,SHAP,5,389,0.3788556584358506,0.3541614516246962,0.04891443366858754,0.0,0.8607142857142858,0.13368893905743978,0.85,0.16583123951777,0.8901785714285715,0.11308701411201458,0.7559523809523809,1.0
Random Forest,SHAP,6,387,0.44810789868437223,0.47672632144094607,0.03795081435668227,0.2,0.9416666666666667,0.037248780588480974,0.8166666666666667,0.16583123951777,0.8937500000000002,0.08752783408929306,0.8035714285714286,1.0
Random Forest,SHAP,7,408,0.6990163400951762,0.7131315780936037,0.01674069053555219,0.0,0.9464285714285715,0.04694462893602464,0.9333333333333333,0.13333333333333336,0.9532738095238095,0.07332006972662092,0.8035714285714286,1.0
Random Forest,SHAP,8,163,0.06502733813889394,0.06355286935340021,0.016496274766836266,0.0,0.9083333333333332,0.06870811443099083,0.7999999999999999,0.16329931618554525,0.8770833333333335,0.09500110021441914,0.7797619047619048,1.0
Random Forest,SHAP,9,335,0.8443797407991219,0.8439185675151805,0.01805379881030502,0.0,0.9583333333333336,0.06686831747611245,0.9666666666666666,0.1,0.9729166666666668,0.06261256869433965,0.7559523809523809,1.0
Random Forest,SHAP,10,471,0.5742223221714582,0.5541115763831318,0.02574781462161786,0.15,0.9583333333333333,0.047544584637418695,0.9333333333333333,0.13333333333333333,0.9562500000000002,0.07468459283566778,0.7857142857142858,1.0
Random Forest,SHAP,11,78,0.625802132551766,0.6117886738092186,0.05970662410925405,0.15,0.9071428571428573,0.07563038178223139,0.8666666666666666,0.1632993161855452,0.9101190476190476,0.09636424956437066,0.7619047619047619,1.0
Random Forest,SHAP,12,307,0.1220501002375057,0.11977008624425241,0.010994680065188514,0.0,0.9869047619047617,0.01592748590507098,0.9333333333333333,0.13333333333333333,0.9633928571428572,0.06883369467546936,0.8214285714285714,1.0
Random Forest,SHAP,13,392,0.12447472059813403,0.12056856191124485,0.03773184080188948,0.0,0.9273809523809524,0.034891311642268684,0.7,0.10000000000000002,0.8318452380952381,0.05551612475407258,0.8035714285714286,1.0
Random Forest,SHAP,14,678,0.2490795827548872,0.23005499691538617,0.02356395402383764,0.0,0.9797619047619047,0.03218691865379945,0.9833333333333332,0.0726483157256779,0.9866071428571429,0.04353282670736862,0.7976190476190477,1.0
Random Forest,SHAP,15,116,0.5007804827775802,0.5268592651280183,0.03885170556083947,0.25,0.8738095238095239,0.11271238455756784,0.7333333333333332,0.13333333333333336,0.8351190476190476,0.07968413052544635,0.7083333333333333,1.0
Random Forest,SHAP,16,660,0.7802486525370337,0.7630615137658722,0.01951065715661226,0.0,0.930952380952381,0.04318656463623105,0.95,0.11902380714238082,0.9577380952380953,0.06544642180428298,0.7916666666666667,1.0
Random Forest,SHAP,17,742,0.05099916350002751,0.04847526627038292,0.011114682399417205,0.0,0.9154761904761906,0.1302959739068193,0.8833333333333332,0.1589898669028243,0.9205357142857145,0.10232686486569709,0.7321428571428572,1.0
Random Forest,SHAP,18,260,0.8214398246445501,0.8343253776028599,0.014424676083532118,0.0,0.9035714285714285,0.10897247358851682,0.8166666666666667,0.16583123951777,0.8842261904761906,0.10217440058508118,0.7440476190476191,1.0
Random Forest,SHAP,19,533,0.3397753447449288,0.30867500482284155,0.054361549369372264,0.0,0.7845238095238096,0.1745540154461937,0.7333333333333332,0.13333333333333336,0.8127976190476189,0.0945937091614721,0.6904761904761905,0.9940476190476191
Random Forest,SHAP,20,140,0.3208547856233984,0.3039080767380295,0.02321606225561812,0.0,0.5654761904761907,0.2246028240504304,0.6833333333333332,0.07264831572567791,0.7330357142857143,0.07800288074655902,0.6369047619047619,0.9880952380952381
Random Forest,SHAP,21,13,0.7823732408839028,0.760568134345584,0.042384817545957285,0.0,0.8928571428571429,0.09297916280841256,0.7333333333333332,0.13333333333333336,0.8398809523809525,0.06699800738228921,0.7797619047619048,0.9940476190476191
Random Forest,SHAP,22,17,0.4552019718432563,0.4790214799145768,0.054797210661504316,0.4,0.7714285714285716,0.1263027353321414,0.7999999999999999,0.16329931618554525,0.8428571428571429,0.10683487481244351,0.7023809523809523,0.9880952380952381
Random Forest,SHAP,23,245,0.8414773162590166,0.8218443999136902,0.030900028110242124,0.0,0.9678571428571429,0.024134684443706263,0.8833333333333334,0.1589898669028243,0.9336309523809524,0.08310502313106301,0.8154761904761905,1.0
Random Forest,SHAP,24,517,0.6152705477235568,0.6122535060063211,0.032058022546314235,0.0,0.8571428571428571,0.1085881357237274,0.7999999999999999,0.16329931618554525,0.8642857142857144,0.10236710869859839,0.7380952380952381,1.0
Random Forest,SHAP,25,62,0.0641827886991057,0.06367668664761016,0.006564603884029222,0.0,0.9130952380952383,0.08393490350986817,1.0,0.0,0.9782738095238097,0.020983725877467045,0.9404761904761905,1.0
Random Forest,SHAP,26,480,0.7696467732727228,0.730571106140016,0.08487863272427645,0.0,0.879761904761905,0.1536544626021354,0.95,0.11902380714238084,0.9449404761904763,0.09575519958884383,0.6845238095238095,1.0
Random Forest,SHAP,27,629,0.022464810226457247,0.024078219149252147,0.004073867462070221,0.0,0.9904761904761905,0.02542161488578882,1.0,0.0,0.9976190476190476,0.006355403721447206,0.9761904761904762,1.0
Random Forest,SHAP,28,64,0.6313505199429709,0.6126781062422612,0.038129331255783674,0.0,0.9630952380952381,0.026593223694867454,0.9833333333333334,0.07264831572567791,0.9824404761904763,0.04130261881360161,0.8035714285714286,1.0
Random Forest,SHAP,29,3,0.024320060430759256,0.024005109602038027,0.005159838090007996,0.0,0.980952380952381,0.020756661635907957,0.9333333333333332,0.13333333333333336,0.9619047619047618,0.06963013721852267,0.8095238095238095,1.0
Random Forest,SHAP,30,158,0.0427685672746858,0.043922305026430214,0.007589333533743482,0.0,0.8869047619047621,0.06427469041282427,0.9166666666666666,0.14433756729740646,0.930059523809524,0.0747699372011927,0.7678571428571428,0.9821428571428572
Random Forest,SHAP,31,83,0.01609295005342181,0.022818269723359853,0.008920638822395539,0.0,0.9857142857142858,0.0174963553055941,1.0,0.0,0.9964285714285716,0.004374088826398517,0.9880952380952381,1.0
Random Forest,SHAP,32,437,0.5668825459191442,0.5889177146637348,0.0508385231087346,0.05,0.742857142857143,0.18892223261787974,0.7999999999999998,0.16329931618554525,0.8357142857142857,0.11661806567865197,0.6726190476190477,1.0
Random Forest,SHAP,33,153,0.5361149801140555,0.5768867746646945,0.04963937428530636,0.0,0.9083333333333334,0.0653244996110426,0.9666666666666666,0.1,0.9604166666666669,0.060739811394246335,0.7738095238095238,0.9940476190476191
Random Forest,SHAP,34,469,0.730449897336407,0.7851655884060742,0.05815704854460779,0.0,0.8654761904761907,0.1460506155855742,0.8666666666666666,0.16329931618554522,0.899702380952381,0.10608397058553544,0.7083333333333333,1.0
Random Forest,SHAP,35,124,0.19579859275479594,0.19575117684369375,0.017294412439950453,0.0,0.9130952380952382,0.06703765821571943,0.9,0.1527525231651947,0.9282738095238094,0.07368641326594748,0.8035714285714286,1.0
Random Forest,SHAP,36,305,0.3314193854121509,0.32165713858491346,0.039998725059506995,0.0,0.9023809523809525,0.09340497736158586,0.9,0.1527525231651947,0.9255952380952381,0.09380431155449706,0.7619047619047619,0.9940476190476191
Random Forest,SHAP,37,767,0.07930783360212129,0.08802057516749502,0.01763641910863358,0.0,0.9440476190476191,0.061295074580266645,0.8833333333333334,0.1589898669028243,0.9276785714285716,0.08775018896427124,0.7797619047619048,1.0
Random Forest,SHAP,38,746,0.7037070212233645,0.6996956624133162,0.013507076213658608,0.0,0.925,0.09412293548400934,0.9333333333333333,0.13333333333333333,0.9479166666666667,0.08670629245212627,0.7380952380952381,1.0
Random Forest,SHAP,39,345,0.6468934737295678,0.6534434236232344,0.0586194305175209,0.0,0.6559523809523811,0.15010861524869948,0.6999999999999998,0.1,0.7639880952380952,0.07798016620180852,0.6726190476190477,0.9821428571428572
Random Forest,SHAP,40,745,0.5530676465683917,0.5468972077347436,0.03034394249802802,0.05,0.7988095238095239,0.11380728230508332,1.0,0.0,0.9497023809523808,0.028451820576270836,0.8809523809523809,0.9880952380952381
Random Forest,SHAP,41,596,0.35515270246573205,0.3619149281735077,0.018381695410212416,0.0,0.917857142857143,0.060456971074260075,0.9666666666666666,0.1,0.9627976190476192,0.049403865453714335,0.8214285714285714,0.9940476190476191
Random Forest,SHAP,42,279,0.1143018881448683,0.10762483517038708,0.011686597819584704,0.0,0.9797619047619047,0.04003612314476244,1.0,0.0,0.9949404761904763,0.010009030786190611,0.9583333333333334,1.0
Random Forest,SHAP,43,264,0.5564216740389948,0.5563796182151187,0.024992248808067007,0.05,0.9238095238095237,0.07551786441501762,0.85,0.16583123951777,0.9059523809523811,0.09401370696608911,0.7678571428571428,1.0
Random Forest,SHAP,44,380,0.23876365213286008,0.23695208886911207,0.03321639681461701,0.0,0.9464285714285717,0.03183271894552604,1.0,0.0,0.9866071428571429,0.007958179736381516,0.9642857142857143,0.9940476190476191
Random Forest,SHAP,45,560,0.4687597003491146,0.4491175646074523,0.023936864335907717,0.0,0.9345238095238095,0.0721687836487032,0.7833333333333332,0.1589898669028243,0.8752976190476192,0.07920190318580715,0.7916666666666667,1.0
Random Forest,SHAP,46,276,0.11210280384395138,0.15288219817575677,0.053003972339476645,0.0,0.7666666666666667,0.13333333333333333,0.95,0.11902380714238084,0.9166666666666667,0.08654524461274209,0.6845238095238095,1.0
Random Forest,SHAP,47,501,0.1271548428489943,0.13205876720634105,0.03016468457621211,0.0,0.8666666666666668,0.15400915836948786,0.85,0.16583123951777,0.8916666666666666,0.1139317434996531,0.7142857142857143,1.0
Random Forest,SHAP,48,415,0.7088717771601232,0.7087672952926117,0.013865484715989806,0.0,0.9690476190476192,0.02006226136470559,0.8666666666666666,0.16329931618554522,0.9255952380952379,0.08513153421567025,0.8154761904761905,1.0
Random Forest,SHAP,49,535,0.47228199755854167,0.5149764135015236,0.08805312014928124,0.6,0.9166666666666666,0.06231548727763047,0.7833333333333332,0.1589898669028243,0.8708333333333333,0.09217738063719205,0.7678571428571428,1.0
Random Forest,SHAP,50,558,0.4536183207901131,0.46242241127383404,0.027441522903774974,0.15,0.9476190476190476,0.03333333333333333,1.0,0.0,0.9869047619047618,0.008333333333333337,0.9702380952380952,1.0
Random Forest,SHAP,51,484,0.7867417996991796,0.7697600584416485,0.016981741257531068,0.0,0.9297619047619049,0.10472807895470036,0.9166666666666667,0.14433756729740646,0.9407738095238096,0.09218458741891929,0.7202380952380952,1.0
Random Forest,SHAP,52,428,0.5843771253412099,0.5978254137421707,0.02310277758917197,0.0,0.9464285714285715,0.09124827212354696,0.9333333333333332,0.13333333333333336,0.9532738095238095,0.08276324985892523,0.7440476190476191,1.0
Random Forest,SHAP,53,89,0.0182206358744924,0.023613630927902907,0.010063502376074682,0.0,0.9690476190476192,0.04331763190157199,0.9833333333333332,0.0726483157256779,0.9839285714285715,0.04584106304640512,0.7857142857142858,1.0
Random Forest,SHAP,54,756,0.670191604973334,0.6795669369647716,0.018231681307420387,0.0,0.9333333333333333,0.07087083841017719,0.95,0.11902380714238084,0.9583333333333336,0.0707557598434248,0.7916666666666667,1.0
Random Forest,SHAP,55,531,0.3939729721371352,0.39826594100843743,0.041466986167830275,0.0,0.9642857142857142,0.01765761544546585,1.0,0.0,0.9910714285714286,0.00441440386136645,0.9821428571428572,1.0
Random Forest,SHAP,56,712,0.733897112429058,0.7126924595806226,0.037235399631250485,0.0,0.930952380952381,0.04873687973918741,0.8333333333333333,0.16666666666666669,0.899404761904762,0.08880625233346322,0.7916666666666667,1.0
Random Forest,SHAP,57,532,0.3607639807424199,0.3615153628545006,0.01222546746152777,0.0,0.975,0.04087686836521283,1.0,0.0,0.99375,0.01021921709130321,0.9642857142857143,1.0
Random Forest,SHAP,58,355,0.8526297825954193,0.8404350323188094,0.03213645750540309,0.0,0.9452380952380952,0.043967107887189015,0.95,0.11902380714238084,0.9613095238095241,0.06379053111089789,0.8095238095238095,1.0
Random Forest,SHAP,59,713,0.201795376391476,0.19078102046321918,0.018559554967106894,0.0,0.930952380952381,0.08548249081436304,0.9833333333333332,0.0726483157256779,0.9744047619047619,0.054557719752391584,0.7440476190476191,1.0
Random Forest,SHAP,60,440,0.8576049607975813,0.8524001570576217,0.0090221704492638,0.0,0.9666666666666668,0.04844521416518047,1.0,0.0,0.9916666666666668,0.012111303541295117,0.9642857142857143,1.0
Random Forest,SHAP,61,311,0.32653324800281214,0.33949841518492396,0.021649915962387394,0.0,0.9654761904761904,0.02317609801658542,0.95,0.11902380714238084,0.9663690476190478,0.06353382493153423,0.8154761904761905,1.0
Random Forest,SHAP,62,494,0.06432234576744648,0.06406619708838965,0.003192517542795812,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
Random Forest,SHAP,63,235,0.8800731418612916,0.8753159940964933,0.015702000955226676,0.0,0.9166666666666667,0.11230929919115003,0.9666666666666666,0.1,0.9625000000000001,0.07463298332203051,0.7321428571428572,1.0
Random Forest,SHAP,64,650,0.009470166550666851,0.010084385223240826,0.002707113677819737,0.0,0.9690476190476189,0.028272243064375965,1.0,0.0,0.9922619047619049,0.007068060766093986,0.9761904761904762,1.0
Random Forest,SHAP,65,724,0.5038038240095261,0.4652934001303076,0.04137723918715587,0.85,0.9250000000000002,0.0699347768701167,0.95,0.11902380714238082,0.95625,0.06995693828553186,0.7738095238095238,1.0
Random Forest,SHAP,66,332,0.8725561778235518,0.8685563895523136,0.013008479319865946,0.0,0.9607142857142857,0.0644508461125674,1.0,0.0,0.9901785714285717,0.016112711528141855,0.9404761904761905,1.0
Random Forest,SHAP,67,418,0.03495999672379615,0.03847289158817238,0.01036849842002412,0.0,0.8976190476190478,0.1595593421692048,0.9333333333333333,0.13333333333333333,0.9410714285714287,0.10139859550342908,0.7083333333333333,1.0
Random Forest,SHAP,68,410,0.43796696507219146,0.433927856241527,0.03913130684134466,0.1,0.8404761904761905,0.10298823216134362,0.8333333333333333,0.1666666666666667,0.8767857142857143,0.07432376543773557,0.7857142857142858,1.0
Random Forest,SHAP,69,743,0.7627982706777439,0.7611659481733262,0.007771565882727744,0.0,0.9761904761904759,0.019920476822239862,1.0,0.0,0.9940476190476193,0.004980119205559956,0.9821428571428572,1.0
Random Forest,SHAP,70,419,0.1411593543409136,0.1555211776643796,0.042545998802354115,0.0,0.7130952380952381,0.1964069252142318,0.7833333333333332,0.1589898669028243,0.8199404761904763,0.12374476041955278,0.6547619047619048,1.0
Random Forest,SHAP,71,527,0.04538725659334133,0.05478993575668643,0.012923464805562699,0.0,0.9702380952380952,0.04872233792781216,0.9833333333333332,0.0726483157256779,0.9842261904761905,0.046232606890692356,0.7857142857142858,1.0
Random Forest,SHAP,72,351,0.5203827248530303,0.5303721815908033,0.02070791604222228,0.1,0.8250000000000002,0.12006116166222336,1.0,0.0,0.95625,0.030015290415555836,0.9166666666666667,0.9940476190476191
Random Forest,SHAP,73,618,0.6490415046781745,0.6267644733002591,0.04625124642606088,0.1,0.9,0.1343920551587627,0.8666666666666666,0.24494897427831783,0.9083333333333334,0.1542964612659139,0.5476190476190477,1.0
Random Forest,SHAP,74,407,0.017722475432712655,0.022522712362648724,0.006741017044606437,0.0,0.9785714285714284,0.016666666666666642,1.0,0.0,0.9946428571428573,0.004166666666666652,0.9880952380952381,1.0
